location_type,country,state,location_name,quarter,from_date,to_date,transaction_category,payment_type,transaction_count,transaction_amount,transaction_amount_crores,avg_transaction_value
state,India,Tamil Nadu,Tamil Nadu,Q3 2022,01/07/22,28/09/22,Merchant payments,TOTAL,202149276,1.09801E+11,10980.10112,543.1679669
state,India,Tamil Nadu,Tamil Nadu,Q3 2022,01/07/22,28/09/22,Peer-to-peer payments,TOTAL,148805657,4.9388E+11,49388.04828,3318.963088
state,India,Tamil Nadu,Tamil Nadu,Q3 2022,01/07/22,28/09/22,Recharge & bill payments,TOTAL,41919063,27694221703,2769.42217,660.6593688
state,India,Tamil Nadu,Tamil Nadu,Q3 2022,01/07/22,28/09/22,Financial Services,TOTAL,217741,238069828.2,23.80698282,1093.362427
state,India,Tamil Nadu,Tamil Nadu,Q3 2022,01/07/22,28/09/22,Others,TOTAL,404438,265434770.8,26.54347708,656.3052206
state,India,Tamil Nadu,Tamil Nadu,Q4 2022,01/10/22,28/12/22,Merchant payments,TOTAL,229308285,1.18848E+11,11884.79987,518.2891614
state,India,Tamil Nadu,Tamil Nadu,Q4 2022,01/10/22,28/12/22,Peer-to-peer payments,TOTAL,162920305,5.26511E+11,52651.14188,3231.711473
state,India,Tamil Nadu,Tamil Nadu,Q4 2022,01/10/22,28/12/22,Recharge & bill payments,TOTAL,43391904,29719449171,2971.944917,684.9077001
state,India,Tamil Nadu,Tamil Nadu,Q4 2022,01/10/22,28/12/22,Financial Services,TOTAL,295740,334812023.6,33.48120236,1132.116128
state,India,Tamil Nadu,Tamil Nadu,Q4 2022,01/10/22,28/12/22,Others,TOTAL,400402,275988847.1,27.59888471,689.2793921
state,India,Tamil Nadu,Tamil Nadu,Q1 2023,01/01/23,28/03/23,Merchant payments,TOTAL,248540772,1.2425E+11,12425.02516,499.9189894
state,India,Tamil Nadu,Tamil Nadu,Q1 2023,01/01/23,28/03/23,Peer-to-peer payments,TOTAL,169269032,5.54678E+11,55467.83653,3276.903984
state,India,Tamil Nadu,Tamil Nadu,Q1 2023,01/01/23,28/03/23,Recharge & bill payments,TOTAL,42745926,36069237413,3606.923741,843.8052649
state,India,Tamil Nadu,Tamil Nadu,Q1 2023,01/01/23,28/03/23,Financial Services,TOTAL,281287,303893116,30.3893116,1080.366729
state,India,Tamil Nadu,Tamil Nadu,Q1 2023,01/01/23,28/03/23,Others,TOTAL,375370,281926174,28.1926174,751.0620827
state,India,Tamil Nadu,Tamil Nadu,Q2 2023,01/04/23,28/06/23,Merchant payments,TOTAL,270279446,1.32953E+11,13295.25616,491.9077775
state,India,Tamil Nadu,Tamil Nadu,Q2 2023,01/04/23,28/06/23,Peer-to-peer payments,TOTAL,181169979,6.03065E+11,60306.5359,3328.72677
state,India,Tamil Nadu,Tamil Nadu,Q2 2023,01/04/23,28/06/23,Recharge & bill payments,TOTAL,46387359,39784453434,3978.445343,857.6572215
state,India,Tamil Nadu,Tamil Nadu,Q2 2023,01/04/23,28/06/23,Financial Services,TOTAL,273888,317118374,31.7118374,1157.839606
state,India,Tamil Nadu,Tamil Nadu,Q2 2023,01/04/23,28/06/23,Others,TOTAL,318966,243058635,24.3058635,762.0205132
state,India,Tamil Nadu,Tamil Nadu,Q3 2023,01/07/23,28/09/23,Merchant payments,TOTAL,309648502,1.47481E+11,14748.10331,476.2853112
state,India,Tamil Nadu,Tamil Nadu,Q3 2023,01/07/23,28/09/23,Peer-to-peer payments,TOTAL,198678217,6.41624E+11,64162.42135,3229.464323
state,India,Tamil Nadu,Tamil Nadu,Q3 2023,01/07/23,28/09/23,Recharge & bill payments,TOTAL,47138716,43398412878,4339.841288,920.6532668
state,India,Tamil Nadu,Tamil Nadu,Q3 2023,01/07/23,28/09/23,Financial Services,TOTAL,320645,373041817,37.3041817,1163.410678
state,India,Tamil Nadu,Tamil Nadu,Q3 2023,01/07/23,28/09/23,Others,TOTAL,298928,228563326,22.8563326,764.6099596
state,India,Tamil Nadu,Tamil Nadu,Q4 2023,01/10/23,28/12/23,Merchant payments,TOTAL,336838248,1.62776E+11,16277.60669,483.2469825
state,India,Tamil Nadu,Tamil Nadu,Q4 2023,01/10/23,28/12/23,Peer-to-peer payments,TOTAL,208592985,6.62522E+11,66252.24238,3176.14911
state,India,Tamil Nadu,Tamil Nadu,Q4 2023,01/10/23,28/12/23,Recharge & bill payments,TOTAL,47390155,46923336165,4692.333617,990.1494554
state,India,Tamil Nadu,Tamil Nadu,Q4 2023,01/10/23,28/12/23,Financial Services,TOTAL,381269,421861473,42.1861473,1106.466754
state,India,Tamil Nadu,Tamil Nadu,Q4 2023,01/10/23,28/12/23,Others,TOTAL,278724,226976660,22.697666,814.3420014
state,India,Tamil Nadu,Tamil Nadu,Q1 2024,01/01/24,28/03/24,Merchant payments,TOTAL,372666269,1.7404E+11,17404.00004,467.0130217
state,India,Tamil Nadu,Tamil Nadu,Q1 2024,01/01/24,28/03/24,Peer-to-peer payments,TOTAL,219277542,6.8908E+11,68907.98828,3142.500944
state,India,Tamil Nadu,Tamil Nadu,Q1 2024,01/01/24,28/03/24,Recharge & bill payments,TOTAL,47746915,50024181672,5002.418167,1047.69453
state,India,Tamil Nadu,Tamil Nadu,Q1 2024,01/01/24,28/03/24,Financial Services,TOTAL,374620,495981410,49.598141,1323.958705
state,India,Tamil Nadu,Tamil Nadu,Q1 2024,01/01/24,28/03/24,Others,TOTAL,261851,221064820,22.106482,844.2389756
state,India,Tamil Nadu,Tamil Nadu,Q2 2024,01/04/24,28/06/24,Merchant payments,TOTAL,421976763,1.97165E+11,19716.52677,467.2420023
state,India,Tamil Nadu,Tamil Nadu,Q2 2024,01/04/24,28/06/24,Peer-to-peer payments,TOTAL,232946490,7.35721E+11,73572.09366,3158.325917
state,India,Tamil Nadu,Tamil Nadu,Q2 2024,01/04/24,28/06/24,Recharge & bill payments,TOTAL,49473659,51378465692,5137.846569,1038.501431
state,India,Tamil Nadu,Tamil Nadu,Q2 2024,01/04/24,28/06/24,Financial Services,TOTAL,423814,610399506,61.0399506,1440.253286
state,India,Tamil Nadu,Tamil Nadu,Q2 2024,01/04/24,28/06/24,Others,TOTAL,262960,276080355,27.6080355,1049.89487
state,India,Tamil Nadu,Tamil Nadu,Q3 2024,01/07/24,28/09/24,Merchant payments,TOTAL,465377405,2.11904E+11,21190.37491,455.3374247
state,India,Tamil Nadu,Tamil Nadu,Q3 2024,01/07/24,28/09/24,Peer-to-peer payments,TOTAL,261706244,7.84328E+11,78432.76473,2996.977203
state,India,Tamil Nadu,Tamil Nadu,Q3 2024,01/07/24,28/09/24,Recharge & bill payments,TOTAL,50701926,53589777402,5358.97774,1056.95743
state,India,Tamil Nadu,Tamil Nadu,Q3 2024,01/07/24,28/09/24,Financial Services,TOTAL,499913,641815710,64.181571,1283.854811
state,India,Tamil Nadu,Tamil Nadu,Q3 2024,01/07/24,28/09/24,Others,TOTAL,251213,316605354,31.6605354,1260.306409
state,India,Tamil Nadu,Tamil Nadu,Q4 2024,01/10/24,28/12/24,Merchant payments,TOTAL,495976852,2.25671E+11,22567.14599,455.0040169
state,India,Tamil Nadu,Tamil Nadu,Q4 2024,01/10/24,28/12/24,Peer-to-peer payments,TOTAL,272513152,8.07643E+11,80764.29098,2963.684152
state,India,Tamil Nadu,Tamil Nadu,Q4 2024,01/10/24,28/12/24,Recharge & bill payments,TOTAL,50037730,53242042381,5324.204238,1064.037925
state,India,Tamil Nadu,Tamil Nadu,Q4 2024,01/10/24,28/12/24,Financial Services,TOTAL,1645600,715680931,71.5680931,434.9057675
state,India,Tamil Nadu,Tamil Nadu,Q4 2024,01/10/24,28/12/24,Others,TOTAL,250554,360782602,36.0782602,1439.939502
state,India,Telangana,Telangana,Q1 2018,01/01/18,28/03/18,Recharge & bill payments,TOTAL,4209319,831912767.6,83.19127676,197.6359519
state,India,Telangana,Telangana,Q1 2018,01/01/18,28/03/18,Peer-to-peer payments,TOTAL,3307245,11748268951,1174.826895,3552.282625
state,India,Telangana,Telangana,Q1 2018,01/01/18,28/03/18,Merchant payments,TOTAL,351474,282899066.6,28.28990666,804.8932968
state,India,Telangana,Telangana,Q1 2018,01/01/18,28/03/18,Financial Services,TOTAL,262876,57011875.36,5.701187536,216.8774455
state,India,Telangana,Telangana,Q1 2018,01/01/18,28/03/18,Others,TOTAL,391852,388111458.2,38.81114582,990.4541975
state,India,Telangana,Telangana,Q2 2018,01/04/18,28/06/18,Peer-to-peer payments,TOTAL,4784079,20748520743,2074.852074,4336.993754
state,India,Telangana,Telangana,Q2 2018,01/04/18,28/06/18,Recharge & bill payments,TOTAL,4686542,1274130054,127.4130054,271.8699745
state,India,Telangana,Telangana,Q2 2018,01/04/18,28/06/18,Merchant payments,TOTAL,701082,551696487.3,55.16964873,786.9214832
state,India,Telangana,Telangana,Q2 2018,01/04/18,28/06/18,Financial Services,TOTAL,277805,85498213.25,8.549821325,307.7634069
state,India,Telangana,Telangana,Q2 2018,01/04/18,28/06/18,Others,TOTAL,315162,357356020.7,35.73560207,1133.880419
state,India,Telangana,Telangana,Q3 2018,01/07/18,28/09/18,Peer-to-peer payments,TOTAL,11560952,29253505739,2925.350574,2530.371698
state,India,Telangana,Telangana,Q3 2018,01/07/18,28/09/18,Recharge & bill payments,TOTAL,5328881,1568136061,156.8136061,294.2711726
state,India,Telangana,Telangana,Q3 2018,01/07/18,28/09/18,Merchant payments,TOTAL,1770075,855534175.5,85.55341755,483.3321613
state,India,Telangana,Telangana,Q3 2018,01/07/18,28/09/18,Financial Services,TOTAL,307312,52554123.97,5.255412397,171.0122741
state,India,Telangana,Telangana,Q3 2018,01/07/18,28/09/18,Others,TOTAL,365483,300363110.8,30.03631108,821.8251213
state,India,Telangana,Telangana,Q4 2018,01/10/18,28/12/18,Peer-to-peer payments,TOTAL,15571288,44541667502,4454.16675,2860.499883
state,India,Telangana,Telangana,Q4 2018,01/10/18,28/12/18,Recharge & bill payments,TOTAL,7121135,2165870863,216.5870863,304.1468619
state,India,Telangana,Telangana,Q4 2018,01/10/18,28/12/18,Merchant payments,TOTAL,5315161,2356841305,235.6841305,443.4186105
state,India,Telangana,Telangana,Q4 2018,01/10/18,28/12/18,Financial Services,TOTAL,392423,64569231.24,6.456923124,164.5398747
state,India,Telangana,Telangana,Q4 2018,01/10/18,28/12/18,Others,TOTAL,521147,380139546.9,38.01395469,729.428639
state,India,Telangana,Telangana,Q1 2019,01/01/19,28/03/19,Peer-to-peer payments,TOTAL,40488967,87361237975,8736.123798,2157.655392
state,India,Telangana,Telangana,Q1 2019,01/01/19,28/03/19,Merchant payments,TOTAL,12341901,4144368546,414.4368546,335.7966123
state,India,Telangana,Telangana,Q1 2019,01/01/19,28/03/19,Recharge & bill payments,TOTAL,11525394,3619117615,361.9117615,314.0124854
state,India,Telangana,Telangana,Q1 2019,01/01/19,28/03/19,Financial Services,TOTAL,463688,54547989.28,5.454798928,117.6394241
state,India,Telangana,Telangana,Q1 2019,01/01/19,28/03/19,Others,TOTAL,470752,343989909.9,34.39899099,730.7242664
state,India,Telangana,Telangana,Q2 2019,01/04/19,28/06/19,Peer-to-peer payments,TOTAL,46741594,1.41096E+11,14109.57029,3018.632674
state,India,Telangana,Telangana,Q2 2019,01/04/19,28/06/19,Merchant payments,TOTAL,25682382,8442740781,844.2740781,328.7366718
state,India,Telangana,Telangana,Q2 2019,01/04/19,28/06/19,Recharge & bill payments,TOTAL,16225017,5603477829,560.3477829,345.3603672
state,India,Telangana,Telangana,Q2 2019,01/04/19,28/06/19,Financial Services,TOTAL,252173,43627344.86,4.362734486,173.0056147
state,India,Telangana,Telangana,Q2 2019,01/04/19,28/06/19,Others,TOTAL,709213,490894328.4,49.08943284,692.1676963
state,India,Telangana,Telangana,Q3 2019,01/07/19,28/09/19,Peer-to-peer payments,TOTAL,59981113,1.80343E+11,18034.28684,3006.66092
state,India,Telangana,Telangana,Q3 2019,01/07/19,28/09/19,Merchant payments,TOTAL,44035953,14308557741,1430.855774,324.9289902
state,India,Telangana,Telangana,Q3 2019,01/07/19,28/09/19,Recharge & bill payments,TOTAL,16437222,6793699069,679.3699069,413.3118765
state,India,Telangana,Telangana,Q3 2019,01/07/19,28/09/19,Financial Services,TOTAL,183163,39617186.74,3.961718674,216.2947033
state,India,Telangana,Telangana,Q3 2019,01/07/19,28/09/19,Others,TOTAL,857925,445278745.4,44.52787454,519.0182654
state,India,Telangana,Telangana,Q4 2019,01/10/19,28/12/19,Peer-to-peer payments,TOTAL,82587060,2.49347E+11,24934.6681,3019.197935
state,India,Telangana,Telangana,Q4 2019,01/10/19,28/12/19,Merchant payments,TOTAL,59347809,21510626607,2151.062661,362.450223
state,India,Telangana,Telangana,Q4 2019,01/10/19,28/12/19,Recharge & bill payments,TOTAL,20797056,9561315125,956.1315125,459.7436832
state,India,Telangana,Telangana,Q4 2019,01/10/19,28/12/19,Financial Services,TOTAL,137291,33453857.4,3.34538574,243.6711613
state,India,Telangana,Telangana,Q4 2019,01/10/19,28/12/19,Others,TOTAL,703042,294688962.7,29.46889627,419.1626712
state,India,Telangana,Telangana,Q1 2020,01/01/20,28/03/20,Peer-to-peer payments,TOTAL,95668911,3.27642E+11,32764.1798,3424.746813
state,India,Telangana,Telangana,Q1 2020,01/01/20,28/03/20,Merchant payments,TOTAL,76818285,31076431478,3107.643148,404.5447185
state,India,Telangana,Telangana,Q1 2020,01/01/20,28/03/20,Recharge & bill payments,TOTAL,26324268,12324266105,1232.42661,468.1712747
state,India,Telangana,Telangana,Q1 2020,01/01/20,28/03/20,Financial Services,TOTAL,88184,59500639.39,5.950063939,674.7328244
state,India,Telangana,Telangana,Q1 2020,01/01/20,28/03/20,Others,TOTAL,509877,241784101.5,24.17841015,474.2008397
state,India,Telangana,Telangana,Q2 2020,01/04/20,28/06/20,Peer-to-peer payments,TOTAL,76683293,2.79479E+11,27947.85539,3644.582059
state,India,Telangana,Telangana,Q2 2020,01/04/20,28/06/20,Merchant payments,TOTAL,44181999,26712043205,2671.20432,604.5910961
state,India,Telangana,Telangana,Q2 2020,01/04/20,28/06/20,Recharge & bill payments,TOTAL,30885875,15106945864,1510.694586,489.1215115
state,India,Telangana,Telangana,Q2 2020,01/04/20,28/06/20,Financial Services,TOTAL,116776,134169906.7,13.41699067,1148.951041
state,India,Telangana,Telangana,Q2 2020,01/04/20,28/06/20,Others,TOTAL,187200,100126467.2,10.01264672,534.8636068
state,India,Telangana,Telangana,Q3 2020,01/07/20,28/09/20,Peer-to-peer payments,TOTAL,116668399,4.37459E+11,43745.91889,3749.594514
state,India,Telangana,Telangana,Q3 2020,01/07/20,28/09/20,Merchant payments,TOTAL,86836471,49743225885,4974.322589,572.8379483
state,India,Telangana,Telangana,Q3 2020,01/07/20,28/09/20,Recharge & bill payments,TOTAL,32352860,18378477088,1837.847709,568.0634444
state,India,Telangana,Telangana,Q3 2020,01/07/20,28/09/20,Financial Services,TOTAL,195857,223377023.5,22.33770235,1140.510799
state,India,Telangana,Telangana,Q3 2020,01/07/20,28/09/20,Others,TOTAL,318539,156875854.6,15.68758546,492.4855498
state,India,Telangana,Telangana,Q4 2020,01/10/20,28/12/20,Peer-to-peer payments,TOTAL,160607487,5.91977E+11,59197.66013,3685.85931
state,India,Telangana,Telangana,Q4 2020,01/10/20,28/12/20,Merchant payments,TOTAL,143897953,81725950703,8172.59507,567.9438032
state,India,Telangana,Telangana,Q4 2020,01/10/20,28/12/20,Recharge & bill payments,TOTAL,38174710,22006183349,2200.618335,576.4597386
state,India,Telangana,Telangana,Q4 2020,01/10/20,28/12/20,Financial Services,TOTAL,230134,275357720,27.535772,1196.510381
state,India,Telangana,Telangana,Q4 2020,01/10/20,28/12/20,Others,TOTAL,733503,366346176.4,36.63461764,499.4474139
state,India,Telangana,Telangana,Q1 2021,01/01/21,28/03/21,Merchant payments,TOTAL,185230619,95927278281,9592.727828,517.8802446
state,India,Telangana,Telangana,Q1 2021,01/01/21,28/03/21,Peer-to-peer payments,TOTAL,179738195,6.76276E+11,67627.63531,3762.563395
state,India,Telangana,Telangana,Q1 2021,01/01/21,28/03/21,Recharge & bill payments,TOTAL,46371555,26447601339,2644.760134,570.3410493
state,India,Telangana,Telangana,Q1 2021,01/01/21,28/03/21,Financial Services,TOTAL,262473,320153410.2,32.01534102,1219.7575
state,India,Telangana,Telangana,Q1 2021,01/01/21,28/03/21,Others,TOTAL,969268,387877900.5,38.78779005,400.1761128
state,India,Telangana,Telangana,Q2 2021,01/04/21,28/06/21,Peer-to-peer payments,TOTAL,230861833,8.72152E+11,87215.19736,3777.809274
state,India,Telangana,Telangana,Q2 2021,01/04/21,28/06/21,Merchant payments,TOTAL,205232899,1.23208E+11,12320.77893,600.3315741
state,India,Telangana,Telangana,Q2 2021,01/04/21,28/06/21,Recharge & bill payments,TOTAL,58637866,31877277168,3187.727717,543.6295579
state,India,Telangana,Telangana,Q2 2021,01/04/21,28/06/21,Financial Services,TOTAL,278546,300569264.1,30.05692641,1079.065089
state,India,Telangana,Telangana,Q2 2021,01/04/21,28/06/21,Others,TOTAL,856400,420723415.9,42.07234159,491.2697524
state,India,Telangana,Telangana,Q3 2021,01/07/21,28/09/21,Merchant payments,TOTAL,286735350,1.59227E+11,15922.73105,555.3110579
state,India,Telangana,Telangana,Q3 2021,01/07/21,28/09/21,Peer-to-peer payments,TOTAL,271436926,9.81755E+11,98175.46792,3616.879596
state,India,Telangana,Telangana,Q3 2021,01/07/21,28/09/21,Recharge & bill payments,TOTAL,62744121,36434881136,3643.488114,580.6899604
state,India,Telangana,Telangana,Q3 2021,01/07/21,28/09/21,Financial Services,TOTAL,235519,329138539.5,32.91385395,1397.503129
state,India,Telangana,Telangana,Q3 2021,01/07/21,28/09/21,Others,TOTAL,1734852,543116826.3,54.31168263,313.0623398
state,India,Telangana,Telangana,Q4 2021,01/10/21,28/12/21,Merchant payments,TOTAL,376584215,2.12975E+11,21297.47664,565.5435303
state,India,Telangana,Telangana,Q4 2021,01/10/21,28/12/21,Peer-to-peer payments,TOTAL,331774591,1.20499E+12,120499.1224,3631.957528
state,India,Telangana,Telangana,Q4 2021,01/10/21,28/12/21,Recharge & bill payments,TOTAL,66477036,44760398983,4476.039898,673.32122
state,India,Telangana,Telangana,Q4 2021,01/10/21,28/12/21,Financial Services,TOTAL,298871,392141743.7,39.21417437,1312.076928
state,India,Telangana,Telangana,Q4 2021,01/10/21,28/12/21,Others,TOTAL,855060,639658842.9,63.96588429,748.0865002
state,India,Telangana,Telangana,Q1 2022,01/01/22,28/03/22,Merchant payments,TOTAL,449186799,2.43842E+11,24384.18638,542.8518031
state,India,Telangana,Telangana,Q1 2022,01/01/22,28/03/22,Peer-to-peer payments,TOTAL,368048408,1.37529E+12,137528.9567,3736.70837
state,India,Telangana,Telangana,Q1 2022,01/01/22,28/03/22,Recharge & bill payments,TOTAL,66352138,50470450180,5047.045018,760.6454246
state,India,Telangana,Telangana,Q1 2022,01/01/22,28/03/22,Financial Services,TOTAL,284035,394283511.9,39.42835119,1388.15115
state,India,Telangana,Telangana,Q1 2022,01/01/22,28/03/22,Others,TOTAL,2582005,642005688.8,64.20056888,248.6461834
state,India,Telangana,Telangana,Q2 2022,01/04/22,28/06/22,Merchant payments,TOTAL,565370506,3.07468E+11,30746.84067,543.8352433
state,India,Telangana,Telangana,Q2 2022,01/04/22,28/06/22,Peer-to-peer payments,TOTAL,422056582,1.58001E+12,158001.4086,3743.607263
state,India,Telangana,Telangana,Q2 2022,01/04/22,28/06/22,Recharge & bill payments,TOTAL,75099130,63136761649,6313.676165,840.7122912
state,India,Telangana,Telangana,Q2 2022,01/04/22,28/06/22,Financial Services,TOTAL,245023,324857780.6,32.48577806,1325.825659
state,India,Telangana,Telangana,Q2 2022,01/04/22,28/06/22,Others,TOTAL,611316,470432687.4,47.04326874,769.5409369
state,India,Telangana,Telangana,Q3 2022,01/07/22,28/09/22,Merchant payments,TOTAL,880414292,4.47151E+11,44715.0647,507.8866291
state,India,Telangana,Telangana,Q3 2022,01/07/22,28/09/22,Peer-to-peer payments,TOTAL,626830752,2.17017E+12,217017.3324,3462.136018
state,India,Telangana,Telangana,Q3 2022,01/07/22,28/09/22,Recharge & bill payments,TOTAL,119779835,87937210666,8793.721067,734.1570529
state,India,Telangana,Telangana,Q3 2022,01/07/22,28/09/22,Financial Services,TOTAL,340458,442783619.1,44.27836191,1300.552841
state,India,Telangana,Telangana,Q3 2022,01/07/22,28/09/22,Others,TOTAL,800064,621900924.4,62.19009244,777.3139704
state,India,Telangana,Telangana,Q4 2022,01/10/22,28/12/22,Merchant payments,TOTAL,1002521735,4.91556E+11,49155.60081,490.3195522
state,India,Telangana,Telangana,Q4 2022,01/10/22,28/12/22,Peer-to-peer payments,TOTAL,694612831,2.39338E+12,239338.0395,3445.632284
state,India,Telangana,Telangana,Q4 2022,01/10/22,28/12/22,Recharge & bill payments,TOTAL,121188131,92136759501,9213.67595,760.2787397
state,India,Telangana,Telangana,Q4 2022,01/10/22,28/12/22,Financial Services,TOTAL,401838,498719426,49.8719426,1241.09573
state,India,Telangana,Telangana,Q4 2022,01/10/22,28/12/22,Others,TOTAL,782297,680680558.3,68.06805583,870.1050347
state,India,Telangana,Telangana,Q1 2023,01/01/23,28/03/23,Merchant payments,TOTAL,830385203,3.69962E+11,36996.17445,445.530271
state,India,Telangana,Telangana,Q1 2023,01/01/23,28/03/23,Peer-to-peer payments,TOTAL,522865792,1.89881E+12,189881.3645,3631.550724
state,India,Telangana,Telangana,Q1 2023,01/01/23,28/03/23,Recharge & bill payments,TOTAL,86187673,1.02787E+11,10278.73433,1192.599124
state,India,Telangana,Telangana,Q1 2023,01/01/23,28/03/23,Financial Services,TOTAL,326874,458821191,45.8821191,1403.66377
state,India,Telangana,Telangana,Q1 2023,01/01/23,28/03/23,Others,TOTAL,565916,560179944,56.0179944,989.8641212
state,India,Telangana,Telangana,Q2 2023,01/04/23,28/06/23,Merchant payments,TOTAL,977182965,4.2917E+11,42916.98883,439.190923
state,India,Telangana,Telangana,Q2 2023,01/04/23,28/06/23,Peer-to-peer payments,TOTAL,593322476,2.15592E+12,215591.829,3633.636643
state,India,Telangana,Telangana,Q2 2023,01/04/23,28/06/23,Recharge & bill payments,TOTAL,94107914,1.12037E+11,11203.66243,1190.512249
state,India,Telangana,Telangana,Q2 2023,01/04/23,28/06/23,Financial Services,TOTAL,354045,517795343,51.7795343,1462.512796
state,India,Telangana,Telangana,Q2 2023,01/04/23,28/06/23,Others,TOTAL,463571,507337241,50.7337241,1094.411085
state,India,Telangana,Telangana,Q3 2023,01/07/23,28/09/23,Merchant payments,TOTAL,1128208049,4.80553E+11,48055.29798,425.9435839
state,India,Telangana,Telangana,Q3 2023,01/07/23,28/09/23,Peer-to-peer payments,TOTAL,647331506,2.27218E+12,227218.4854,3510.079199
state,India,Telangana,Telangana,Q3 2023,01/07/23,28/09/23,Recharge & bill payments,TOTAL,98661838,1.1632E+11,11631.96768,1178.973341
state,India,Telangana,Telangana,Q3 2023,01/07/23,28/09/23,Financial Services,TOTAL,420147,666845736,66.6845736,1587.172433
state,India,Telangana,Telangana,Q3 2023,01/07/23,28/09/23,Others,TOTAL,424384,478544808,47.8544808,1127.622172
state,India,Telangana,Telangana,Q4 2023,01/10/23,28/12/23,Merchant payments,TOTAL,1225132365,5.32737E+11,53273.74334,434.8407149
state,India,Telangana,Telangana,Q4 2023,01/10/23,28/12/23,Peer-to-peer payments,TOTAL,695789540,2.45342E+12,245341.9153,3526.093757
